stock_code,num_sheets,sheet_names,is_same_sheets,corp_code,corp_name,modify_date,sector,product,corp_cls,market_type
405100,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1033591,큐알티,20240227,"그외 기타 전문, 과학 및 기술 서비스업",반도체 신뢰성 검사 및 종합분석,K,KOSDAQ
000220,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,144818,유유제약,20240701,의약품 제조업,"의약품 제조,판매",Y,KOSPI
269620,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1188378,시스웍,20240312,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","클린룸 제어시스템, BLDC모터, 공조장치 제어기 등",K,KOSDAQ
044180,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,111218,KD,20240223,건물 건설업,건설사업(완성건물),K,KOSDAQ
065950,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,362159,웰크론,20221011,직물직조 및 직물제품 제조업,"기능성 침구용품, 크리너, 필터, 방탄·방검복",K,KOSDAQ
001460,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,122579,BYC,20230810,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",Y,KOSPI
290520,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,961570,신도기연,20230220,특수 목적용 기계 제조업,"OLED용 후공정장비(라미네이터, 오토클레이브 등)",K,KOSDAQ
092440,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,106614,기신정기,20240813,특수 목적용 기계 제조업,"몰드베이스,금형부품,정밀기계기구 제조,도매,무역",Y,KOSPI
034830,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,233653,한국토지신탁,20221206,신탁업 및 집합투자업,부동산신탁 등,Y,KOSPI
115610,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,694942,이미지스,20221128,반도체 제조업,"터치스크린칩, 햅틱칩",K,KOSDAQ
050120,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,175623,ES큐브,20240812,생활용품 도매업,"텐트, 원 ·부자재",K,KOSDAQ
272290,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1237540,이녹스첨단소재,20230223,전자부품 제조업,"FPCB소재, 반도체 및 디스플레이 소재",K,KOSDAQ
145020,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,888347,휴젤,20241002,기초 의약물질 제조업,"보툴리눔톡신, 필러",K,KOSDAQ
447690,7,"['info', 'Data_bs', 'Labels_bs', 'Data_is', 'Labels_is', 'Data_cf', 'Labels_cf']",False,1680131,아이오바이오,20230227,의료용 기기 제조업,정량광형광기술을 활용한 구강질환 진단검사 의료기기,N,KONEX
102940,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,525642,코오롱생명과학,20230329,기초 의약물질 제조업,"항균제, 수처리제, 원료의약 등",K,KOSDAQ
090710,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,540429,휴림로봇,20221207,특수 목적용 기계 제조업,제조업용로봇및서비스로봇,K,KOSDAQ
048430,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,201742,유라테크,20221107,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","점화코일, 스파크플러그",K,KOSDAQ
063760,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,374020,이엘피,20230222,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",OLED 패널검사기 등,K,KOSDAQ
900300,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1169434,오가닉티코스메틱,20210707,기타 금융업,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)",K,KOSDAQ
308080,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1335790,바이젠셀,20240826,자연과학 및 공학 연구개발업,"면역세포치료제 (면역항암제, 면역조절치료제 등)",K,KOSDAQ
419050,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1526806,삼기이브이,20240226,자동차 신품 부품 제조업,배터리(이차전지) 부품 (엔드플레이트),K,KOSDAQ
084650,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,545114,랩지노믹스,20230313,자연과학 및 공학 연구개발업,체외진단 서비스 및 제품,K,KOSDAQ
101160,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,580065,월덱스,20221213,전자부품 제조업,반도체용링및전극,K,KOSDAQ
036010,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,138598,아비코전자,20221202,전자부품 제조업,"인덕터, 저항기",K,KOSDAQ
420570,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1553129,제이투케이바이오,20240325,기타 화학제품 제조업,화장품 원료(천연소재 바이오소재 등),K,KOSDAQ
185490,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,945457,아이진,20240408,자연과학 및 공학 연구개발업,"당뇨성망막병증 치료제, 욕창치료제, 대상포진백신, 코로나19 예방백신 등",K,KOSDAQ
016880,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,143651,웅진,20230327,회사 본부 및 경영 컨설팅 서비스업,"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업",Y,KOSPI
004920,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,127158,씨아이테크,20240503,영상 및 음향기기 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매",Y,KOSPI
178780,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,923826,일월지엠엘,20240502,상품 종합 도매업,전기 및 온수매트,K,KOSDAQ
019490,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,156150,하이트론씨스템즈,20240712,영상 및 음향기기 제조업,"영상음향기기(보안시스템,CCTV용 모니터,CRT,화상회의시스템),정보통신기기 제조",Y,KOSPI
025770,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,159342,한국정보통신,20230215,전기 통신업,"신용카드부가통신업(VAN),전자지급결제대행업(PG)",K,KOSDAQ
140670,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,858124,알에스오토메이션,20230216,전자부품 제조업,"모션제어기, 드라이브, 에너지제어장치",K,KOSDAQ
029960,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,197476,코엔텍,20240509,"증기, 냉·온수 및 공기조절 공급업",산업폐기물 소각/매립처리,K,KOSDAQ
066590,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,301422,우수AMS,20221220,자동차 신품 부품 제조업,"엔진, 조향 및 기아변속기 부품",K,KOSDAQ
123330,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,624998,제닉,20221201,기타 화학제품 제조업,"하이드로겔 마스크 팩, 기타화장품",K,KOSDAQ
171120,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,317104,라이온켐텍,20240401,기타 화학제품 제조업,"합성왁스, 인조대리석",K,KOSDAQ
033200,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,241209,모아텍,20240701,전자부품 제조업,위치제어용초정및소형모터,K,KOSDAQ
256630,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1179608,포인트엔지니어링,20230324,기타 금속 가공제품 제조업,디스플레이 및 반도체 장비 부품,K,KOSDAQ
221840,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,688358,하이즈항공,20220512,"항공기,우주선 및 부품 제조업",B787 날개구조물 등,K,KOSDAQ
110790,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,522007,크리스에프앤씨,20230222,봉제의복 제조업,골프웨어,K,KOSDAQ
208340,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,972293,파멥신,20241016,의약품 제조업,항체치료제,K,KOSDAQ
067080,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,210740,대화제약,20240701,의약품 제조업,"후로스판, 세파메칠 등",K,KOSDAQ
328380,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1390399,솔트웨어,20240827,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",enView,K,KOSDAQ
017000,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,136925,신원종합개발,20230215,건물 건설업,토건,K,KOSDAQ
243840,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,807379,신흥에스이씨,20230221,일차전지 및 이차전지 제조업,"2차전지용 안전 부품(Cap Assembly, CID)",K,KOSDAQ
250000,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1124680,보라티알,20240401,음·식료품 및 담배 도매업,"유가공품, 소스류, 파스타류",K,KOSDAQ
214420,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,816544,토니모리,20221209,기타 화학제품 제조업,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등",Y,KOSPI
356860,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,920379,티엘비,20230223,전자부품 제조업,SSD Module / DRAM Module PCB,K,KOSDAQ
041930,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,199988,동아화성,20221212,고무제품 제조업,자동차용 고무부품,K,KOSDAQ
004890,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,172936,동일산업,20221215,1차 철강 제조업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매",Y,KOSPI
103590,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,683469,일진전기,20230215,절연선 및 케이블 제조업,,Y,KOSPI
254120,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1174038,자비스,20230217,특수 목적용 기계 제조업,자동엑스레이검사장비,K,KOSDAQ
078940,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,501970,퀀타피아,20241016,생활용품 도매업,전기공사업,K,KOSDAQ
161890,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,939331,한국콜마,20221220,기타 화학제품 제조업,"화장품, 의약품",Y,KOSPI
321260,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1359736,프로이천,20220225,반도체 제조업,합병,K,KOSDAQ
009200,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,136086,무림페이퍼,20240701,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",Y,KOSPI
038620,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,264228,위즈코프,20221208,연료 소매업,인터넷 인프라 및 응용,K,KOSDAQ
027040,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,130587,서울전자통신,20240103,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자변성기, 무역업(트랜스포머자재)",K,KOSDAQ
099390,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,642897,브레인즈컴퍼니,20230224,소프트웨어 개발 및 공급업,IT 인프라 통합관리 솔루션,K,KOSDAQ
089850,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,592653,유비벨록스,20240418,소프트웨어 개발 및 공급업,"모바일플랫폼 및 모바일솔루션, 스마트카드 등",K,KOSDAQ
004870,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,109514,티웨이홀딩스,20240626,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",Y,KOSPI
317120,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1327092,라닉스,20230216,반도체 제조업,"자동차 및 IoT 통신, 보안솔루션",K,KOSDAQ
001430,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,106669,세아베스틸지주,20230330,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",Y,KOSPI
049070,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,226866,인탑스,20221201,통신 및 방송 장비 제조업,"휴대용단말기 부품, 가전 부품, 자동차 부품, 의료기기 제품, 로봇 관련 제품 제조 등",K,KOSDAQ
089980,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,181299,상아프론테크,20221230,플라스틱제품 제조업,"LCD부품,사무기기부품,PCB부품,2차전지부품",K,KOSDAQ
080160,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,456218,모두투어,20230713,여행사 및 기타 여행보조 서비스업,"항공권판매수수료,해외여행알선",K,KOSDAQ
085660,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,525679,차바이오텍,20241004,기초 의약물질 제조업,"세포치료제 개발, 제대혈 보관 등",K,KOSDAQ
053700,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,351092,삼보모터스,20230220,자동차 신품 부품 제조업,증명서 자동발급기,K,KOSDAQ
083640,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,475976,인콘,20240801,상품 종합 도매업,영상보안장비 및 영상보안솔루션,K,KOSDAQ
095910,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,585538,에스에너지,20240321,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",K,KOSDAQ
084730,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,438036,팅크웨어,20220221,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스",K,KOSDAQ
108230,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,531917,톱텍,20230410,특수 목적용 기계 제조업,디스플레이 자동화설비,K,KOSDAQ
378340,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1488320,필에너지,20230714,특수 목적용 기계 제조업,2차전지 제조장비,K,KOSDAQ
175250,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,554352,아이큐어,20240701,의약품 제조업,"플라스타, 의약 및 의약외품 패취등, 마스크팩, 화장품 기초라인",K,KOSDAQ
083500,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,476036,에프엔에스테크,20230216,특수 목적용 기계 제조업,"OLED, LCD 제조 공정 장비",K,KOSDAQ
214270,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1061497,FSN,20230220,소프트웨어 개발 및 공급업,카울리,K,KOSDAQ
412350,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1573381,레이저쎌,20230407,특수 목적용 기계 제조업,"에어리어 레이저솔루션, LSR, LCB, LSB, BSOM 등",K,KOSDAQ
030350,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,230036,드래곤플라이,20240603,소프트웨어 개발 및 공급업,온라인게임,K,KOSDAQ
109960,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,653194,AP헬스케어,20240612,기타 전문 도매업,"모바일게임 퍼블리싱, 바이오의약품 연구개발업 및 판매, 생산설비 및 연구장비의 대여 및 판매",K,KOSDAQ
038070,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,373447,서린바이오,20221209,기타 전문 도매업,생명과학연구기기및시약,K,KOSDAQ
017550,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,135111,수산중공업,20240329,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",Y,KOSPI
134580,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,608699,탑코미디어,20240502,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",셋톱박스,K,KOSDAQ
137940,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,614593,넥스트아이,20240111,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","LCD 편광필름 검사장비, BLU 검사장비 등",K,KOSDAQ
115450,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,552859,HLB테라퓨틱스,20230710,기타 전문 도매업,"임베디드 GUI 미들웨어 FXUI-2D, FXUI-3D",K,KOSDAQ
241840,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,975290,에이스토리,20221006,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작,K,KOSDAQ
950200,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1442115,소마젠,20230403,"그외 기타 전문, 과학 및 기술 서비스업","유전체 분석 서비스 (NGS, CES 등)",K,KOSDAQ
123690,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,823429,한국화장품,20221130,생활용품 도매업,화장품,Y,KOSPI
084010,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,113225,대한제강,20230403,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조",Y,KOSPI
036930,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,252135,주성엔지니어링,20230223,특수 목적용 기계 제조업,LP CVD,K,KOSDAQ
131370,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,838962,알서포트,20240524,소프트웨어 개발 및 공급업,"원격지원,제어 솔루션",K,KOSDAQ
229500,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1065785,노브메타파마,20221122,자연과학 및 공학 연구개발업,대사질환 신약 개발 및 건강기능식픔,N,KONEX
049520,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,256380,유아이엘,20221208,전자부품 제조업,"스마트폰 기구부품(키버튼,금속부품,부자재,악세서리 등)",K,KOSDAQ
031820,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,186559,콤텍시스템,20240402,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수",Y,KOSPI
154030,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,867478,아시아종묘,20231130,작물 재배업,종자,K,KOSDAQ
417840,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1383229,저스템,20230803,특수 목적용 기계 제조업,반도체 습도제어 System,K,KOSDAQ
047560,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,273420,이스트소프트,20240320,소프트웨어 개발 및 공급업,"온라인게임(카발온라인),알툴즈S/W,스토리지S/W",K,KOSDAQ
249420,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1168383,일동제약,20240701,의약품 제조업,"아로나민, 후루마린, 큐란, 라비에트, 사미온 등",Y,KOSPI
126700,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,825959,하이비젼시스템,20240701,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,K,KOSDAQ
127710,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,665676,아시아경제,20230223,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",광고 및 콘텐츠,K,KOSDAQ
451220,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1546101,아이엠티,20231204,특수 목적용 기계 제조업,건식세정 장비 및 EUV Mask Baking Laser,K,KOSDAQ
335810,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1137295,프리시젼바이오,20220225,의료용 기기 제조업,체외진단 기기 및 시약,K,KOSDAQ
014680,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,140955,한솔케미칼,20221130,기초 화학물질 제조업,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",Y,KOSPI
020560,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,138792,아시아나항공,20230403,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리",Y,KOSPI
033530,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,134510,SJG세종,20240924,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",Y,KOSPI
056080,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,234227,유진로봇,20221207,특수 목적용 기계 제조업,"청소로봇, 완구류외",K,KOSDAQ
068240,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,523307,다원시스,20211206,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","핵융합 전원장치, 플라즈마 전원장치, 태양광 CVD 전원장치, 산업용 특수정류기",K,KOSDAQ
009240,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,161693,한샘,20231017,생활용품 도매업,"주방가구(씽크대),인테리어가구 판매,제조/주택신축판매",Y,KOSPI
008970,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,117629,동양철관,20230220,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",Y,KOSPI
004590,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,156442,한국가구,20240502,기타 상품 전문 소매업,소파,K,KOSDAQ
055490,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,256955,테이팩스,20220714,플라스틱제품 제조업,"OCA, 2차전지용 테이프, 산업용 랩 등",Y,KOSPI
193250,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1035678,링크드,20241014,전자부품 제조업,휴대폰용 진동모터,K,KOSDAQ
262840,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,1146822,아이퀘스트,20230217,소프트웨어 개발 및 공급업,"패키지 ERP, 구축형 ERP 등",K,KOSDAQ
086820,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,560982,바이오솔루션,20241002,기초 의약물질 제조업,"세포치료제, 인체조직모델 등",K,KOSDAQ
036170,7,"['info', 'Data_bs', 'Labels_bs', 'Data_cis', 'Labels_cis', 'Data_cf', 'Labels_cf']",True,232821,클라우드에어,20221219,반도체 제조업,LED패키지,K,KOSDAQ
